cust_id,status_cust_id,class_atual,deals_group_on_wpp,link,tipo_link,status_proc,id_api
1438028665,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/IWD8VXHZYI5LBk2e0PCHVX,Grupo,processed,120363328889159413@g.us
174150285,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/FA0XF4KyDYUCuJWAHgIGZf,Grupo,processed,120363313233209159@g.us
271356022,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/F5owyoPYzL1HzUSlfMjtml,Grupo,processed,120363369774997231@g.us
202376152,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/I0v0WwVeEGe3kq7HlMmM70,Grupo,processed,120363398549946589@g.us
791280925,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/F9GyGsPoOV6IwaSgnwmnCQ,Grupo,processed,120363202026082394@g.us
197237293,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/JOOJgwST7fPH2JvVUNGXEt,Grupo,processed,120363401203319704@g.us
120188822,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/EGDd0zrJRdQ1ECKBbuMH1k,Grupo,processed,120363384850142668@g.us
255011578,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/E2kXOI6n4P8C7mzbLoqukI,Grupo,processed,120363405694449088@g.us
295506853,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/LhbOvZPCBRW87WMZpqEndy,Grupo,processed,120363371094763419@g.us
382848365,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/ISzxMEo4sZmLeoFtICYcS7,Grupo,processed,120363417550603528@g.us
601159975,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/EVHrvfODHevIK6nAqfe6JL,Grupo,processed,120363415815169004@g.us
115429420,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/IfyC3HjCdQS1Or9X1aB81O,Grupo,processed,120363389475200834@g.us
1585403964,Confirmado,MElIpro,Sim,"https://chat.whatsapp.com/EIAplurq7I2A0nd4ZcqWNj
https://chat.whatsapp.com/CHH2fXV2i2n1Yx3kfKMwYc",Grupo,processed,120363419005945401@g.us
1842769625,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/IftRu5fS2jK436z1a6yOQX,Grupo,processed,120363418350809424@g.us
279034933,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/CkBNImXVV4iFqvvYV7K0q7,Grupo,processed,120363309822468517@g.us
1712443665,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/Jal8oRLgqLEJDxolTBLltW,Grupo,processed,120363163765788187@g.us
751415749,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/I52E8CM6aBsCYPQwIsYinG,Grupo,processed,120363305435482675@g.us
238910194,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/FpExACiIrkOJDO4TPoqJjO,Grupo,processed,120363321169457130@g.us
1422846329,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/Ihx4dPdJUYAAxEmbT1o0Q8,Grupo,processed,120363370457877935@g.us
1251879558,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/J5kJyOeNUjnAOla4kweuk4,Grupo,processed,554197440172-1542717489@g.us
1426808500,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/IFJMvDHZc2AIYyGqQcEHqt,Grupo,processed,120363401148418145@g.us
199199140,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/DYO3GUfjbNi6ZLlYEBc0hG,Grupo,processed,120363024686001502@g.us
1365706499,Pendente,top KAM Cross/Tech,Sim,"https://chat.whatsapp.com/GOV8P4YrmjZ3nlehN5jDBZ
https://chat.whatsapp.com/K6h8AUFY48X6r3bSRuN41P",Grupo,processed,120363421326791569@g.us
1482183974,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/KbiC4HyAPgZ5c0B4YZtX5N,Grupo,processed,120363043831374188@g.us
