aff_id,class_atual,tipo_link,link,id_api,grupo
1690741909,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FPAfltA8alqBFThYVQZV2o,120363402054165154@g.us,120363402054165154@g.us
202884905,KAM - top 1000,GRUPO,https://chat.whatsapp.com/GcedDTYaqmWDRC2xsHRuS8,120363404407621942@g.us,120363404407621942@g.us
659377853,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Frx0bqhRtxb9gDELL5tS1T,120363409693174877@g.us,120363409693174877@g.us
163733884,KAM - top 1000,GRUPO,https://chat.whatsapp.com/CxuUhB4Rw2KC7MWHnm8cBo,120363412367655025@g.us,120363412367655025@g.us
382848365,MElIpro,GRUPO,https://chat.whatsapp.com/ISzxMEo4sZmLeoFtICYcS7,120363417550603528@g.us,120363417550603528@g.us
178031903,KAM - top 1000,GRUPO,https://chat.whatsapp.com/GXzxLoVvmxz0udKGWn1ENL,120363418973067820@g.us,120363418973067820@g.us
526807890,KAM - top 1000,GRUPO,https://chat.whatsapp.com/LPyuTee5x46DumQfzur4BB,120363419320417112@g.us,120363419320417112@g.us
2015935202,MElIpro,GRUPO,https://chat.whatsapp.com/KUt7ZbJHpzrLYmx5466J0b,120363419447280501@g.us,120363419447280501@g.us
491946853,KAM - top 1000,GRUPO,https://chat.whatsapp.com/IEX4hvJtnfX3YLHRy8gpbO,120363419634026933@g.us,120363419634026933@g.us
379432988,KAM - top 1000,GRUPO,https://chat.whatsapp.com/LiJjq9uEt07Hf6EXIc4LQp,120363419852689903@g.us,120363419852689903@g.us
678610452,KAM - ouro,GRUPO,https://chat.whatsapp.com/HZwM8xn312XFXh711EG8iQ,120363419919455192@g.us,120363419919455192@g.us
2200130866,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Lqua75hMObP5wXwKCyiq7o,120363421848512023@g.us,120363421848512023@g.us
79019768,KAM - top 1000,GRUPO,https://chat.whatsapp.com/CMPA3hBbXmSBg7aEoHcdAc,120363422251666745@g.us,120363422251666745@g.us
325501300,MElIpro,GRUPO,https://chat.whatsapp.com/FlfVPkFf2uAFzudRwd7gAf,120363422438577046@g.us,120363422438577046@g.us
1391252882,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Ej9Le27nnVJFwMi7HsDgkt,120363422835195272@g.us,120363422835195272@g.us
358402522,KAM - top 1000,GRUPO,https://chat.whatsapp.com/CFYwI669SIOF6h8Dspgdfw,120363360743146571@g.us,15# PROMO DE HOJEE 💜
120188822,MElIpro,GRUPO,https://chat.whatsapp.com/EGDd0zrJRdQ1ECKBbuMH1k,120363384850142668@g.us,18.🔥PROMOS @thai.torel🔥
420553279,KAM - top 1000,GRUPO,https://chat.whatsapp.com/HBhNHpzpK6UH5Ocn99n1kW,120363418371662864@g.us,2 SHEIN e C&A by @maryajcs 🛍️✨🤩
1365706499,KAM - ouro,GRUPO,https://chat.whatsapp.com/GOV8P4YrmjZ3nlehN5jDBZ,120363405123862286@g.us,20 - PEPERAIO HARDWARE OFERTAS
1440823950,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FZrN7heaxV2An8cVqgxtkO,120363042203458688@g.us,3- Ofertas Imperdíveis 🔥
1439548649,KAM - top 1000,GRUPO,https://chat.whatsapp.com/J2sN803vT9cCnfPNtWYmhM,5516991076656-1507597082@g.us,5516991076656-1507597082@g.us
1444457359,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FbKBDOYaZIWKupUmuw0nsQ,5521976234600-1593517593@g.us,5521976234600-1593517593@g.us
1422595957,KAM - top 1000,GRUPO,https://chat.whatsapp.com/LFxnhypmd5BDGFgneCPrkE,557592438834-1604916407@g.us,557592438834-1604916407@g.us
2418855877,KAM - top 1000,GRUPO,https://chat.whatsapp.com/LCUCTJLImyO3KzBKfRVZoc,558198148856-1625705090@g.us,558198148856-1625705090@g.us
1000721580,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Evbu0eA6aGDGIustairn0X,120363420738577119@g.us,6 @promodegrife BELEZA
624101928,KAM - top 1000,GRUPO,https://chat.whatsapp.com/E1ys64DdebhHIJyvES7FhP,120363282994185499@g.us,65 • VIP GATAS DAS PROMO 💜
1439663675,KAM - top 1000,GRUPO,https://chat.whatsapp.com/G02RqQeQqpnB0xWgdQFvWA,120363216036692625@g.us,A PROMO IMPERDÍVEL 25 🛍️✨
1439663675,KAM - top 1000,GRUPO,https://chat.whatsapp.com/JHaDGhmuVTZEMATgfbh2xB,120363339393248905@g.us,A PROMO IMPERDÍVEL 25 🛍️✨
1447393059,KAM - top 1000,GRUPO,https://chat.whatsapp.com/IztSV778zEV1Km200kyq3M,120363026950048288@g.us,A Rainha das Promoções 25
288063877,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FYshNVla9hcBWbSoIwfGm3,120363257853840248@g.us,ACHADINHO 🛍️ #16
283174736,KAM - top 1000,GRUPO,https://chat.whatsapp.com/K310kjNbwASEDJ91U8X5Bm,120363421328820167@g.us,Achadinhos #100
764038065,MElIpro,GRUPO,https://chat.whatsapp.com/JV86a7ozjh4DBDWXgED21z,120363028348310898@g.us,Achadinhos da Carol
196205822,KAM - top 1000,GRUPO,https://chat.whatsapp.com/CmXGTqAJ36ECTWdfZ8UCvw,120363420368455839@g.us,ACHADINHOS DA DRI 15
1034365332,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Ja8pGApMAuL5wQKhC2isyI,120363422289956070@g.us,Achadinhos da Promo 2️⃣7️⃣
324279904,KAM - top 1000,GRUPO,https://chat.whatsapp.com/GrIZPFtopk17fKB4ZufzKz,120363417825852787@g.us,Achadinhos da Vivih 💕 🛍️#39
6876244,MElIpro,GRUPO,https://chat.whatsapp.com/B79euMqi7BE6hd6NeTv39z,120363419008047565@g.us,Achadinhos das primas 💕🛍️#9#
62381440,MElIpro,GRUPO,https://chat.whatsapp.com/HE0qDdyC4woF3ZDPTQ6fQd,120363045563839585@g.us,Achadinhos e Promos 🛍😱 #2
80016581,MElIpro,GRUPO,https://chat.whatsapp.com/GnRAjCdII8D9ySCr2UMUBQ,120363419173236822@g.us,Achadinhos Ofertou - 044
1430584463,KAM - top 1000,GRUPO,https://chat.whatsapp.com/LPpRGK4WvR81psNepIOaUu,558799796242-1626639123@g.us,ACHADO NA PROMO 3
151885557,KAM - top 1000,GRUPO,https://chat.whatsapp.com/JEXULayLCWkIqh89sJX4Cj,120363320142761904@g.us,Achados da Lully 14
1463526269,KAM - top 1000,GRUPO,https://chat.whatsapp.com/EfbYI7XUWZA1KcK89zgygE,120363301686660904@g.us,Achados da Lully 15
264616806,MElIpro,GRUPO,https://chat.whatsapp.com/Gz4jmOCoP7FIKn3LrDvMzd,120363399370982561@g.us,ACHADOS DA MARI #14
165088662,KAM - top 1000,GRUPO,https://chat.whatsapp.com/KsFIKs4bknu8bVy0xEQQq0,120363402621743664@g.us,ACHADOS DA RAINA #13
161561413,KAM - top 1000,GRUPO,https://chat.whatsapp.com/D0ihIeknxF8DivVxNdXMT8,120363419085408202@g.us,Achados de Lara #21
1587747906,KAM - top 1000,GRUPO,https://chat.whatsapp.com/LLg4yElJWJB1oW5S6dU84l,120363399607990876@g.us,ACHADOS DO DIA N 19
190304867,KAM - top 1000,GRUPO,https://chat.whatsapp.com/IiRsOuBEKu20Ad55TK6oQo,120363044276358097@g.us,Acheipravocê#2
238471146,KAM - top 1000,GRUPO,https://chat.whatsapp.com/KNKw7EZNadrK0rFxvYnO0u,120363205270613720@g.us,aki promoções - 91
269337304,KAM - top 1000,GRUPO,https://chat.whatsapp.com/HiAZjhqm6DQFLfIkcwhqru,555496749400-1623017491@g.us,"Amiga, Compra! 10"
1434918733,KAM - ouro,GRUPO,https://chat.whatsapp.com/E4qUixsvh7p5U3oS1RBXrk,553498331857-1575504332@g.us,Babypromokids 115 👶🏻 A23
1712443665,MElIpro,GRUPO,https://chat.whatsapp.com/Jal8oRLgqLEJDxolTBLltW,120363163765788187@g.us,BEE ACHADOS 
211158953,KAM - top 1000,GRUPO,https://chat.whatsapp.com/HQHx4Tr5C3M1kEKkgzsVxC,120363345207333317@g.us,Best Promos BR #3
149518102,KAM - ouro,GRUPO,https://chat.whatsapp.com/HedUmWn1r3VKHnlZEue8gB,120363404907945469@g.us,Bizu das Promoções 53
1465247461,KAM - top 1000,GRUPO,https://chat.whatsapp.com/HXoaeZGoCA1Bdp7Gs4VIkq,553195230021-1567034447@g.us,BR Descontão  - 1
255589674,MElIpro,GRUPO,https://chat.whatsapp.com/DZd3F34NqlOBrOG22YiB1F,120363366983997934@g.us,CLUBE DO DESCONTO #13
337920322,KAM - top 1000,GRUPO,https://chat.whatsapp.com/BSrW73sUxmf7P0k94JjGJR,120363419687210237@g.us,Comprei na Promo #6
92792646,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Hi4wsoxm8oyDgk09a0zpEW,120363319331322278@g.us,Cout 09 🇧🇷 Promoções e Info
268850426,KAM - ouro,GRUPO,https://chat.whatsapp.com/EtM3xhWp5wcFuqkVNdLOL1,,
1377978276,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Ks3048s1gRjGzqfnbOmRKs,5511932062847-1609764830@g.us,Cupons e Ofertas #SuperDicas 🎟️🛒 #111
1884853456,MElIpro,GRUPO,https://chat.whatsapp.com/BwDGi4Xodd12JlOCMxAnpu,120363400410343531@g.us,Decorando_comestilo❤️
5160092,KAM - top 1000,GRUPO,https://chat.whatsapp.com/K0Qvrw74bqdAi0FysJANr5,120363099314346009@g.us,Desconto Legal
1096521350,MElIpro,GRUPO,https://chat.whatsapp.com/H0tkGH3KzjGAG7zsR42QxZ,120363401332922330@g.us,Doguinho Promoções 🐶#12
255011578,MElIpro,GRUPO,https://chat.whatsapp.com/E2kXOI6n4P8C7mzbLoqukI,120363405694449088@g.us,Dona Economia - Promoções #8
1777894146,MElIpro,GRUPO,https://chat.whatsapp.com/DaZMY91iXS6GasYSOTdDPy,120363401078862771@g.us,É de casa da Ofertinha 🛒🛒🛒
141495725,KAM - top 1000,GRUPO,https://chat.whatsapp.com/3GnbahT2kj07ibWPPnar6t,5519997134690-1536855235@g.us,Economizeiro 3
1490703847,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FPXOx5VQyej1vQozBLve0H,120363417580263185@g.us,Ela Compra 08 🩷✨
155523724,KAM - top 1000,GRUPO,https://chat.whatsapp.com/BQ7tcRk6loB7roRQgF9SVZ,120363404158477159@g.us,Encontrei na web promoções #62
103699751,KAM - top 1000,GRUPO,https://chat.whatsapp.com/KUZStrTHW8n6ITKXFfcCeL,120363422953295282@g.us,Fórmula Ideal Fit - [ 15 ]
183117136,KAM - top 1000,GRUPO,https://chat.whatsapp.com/L2jFzuhDn6KFSJC9LcQcuU,120363375274156165@g.us,G&L Promoções 50 🛍️🛒
2009130689,KAM - top 1000,GRUPO,https://chat.whatsapp.com/GRFJfs23lgYBEmRSmbRyzl,120363046731785274@g.us,G1 PROMOÇÃO KIDS BRASIL
1433463620,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Kda7wlfxzOj08vWSm42jip,120363045837421025@g.us,GIRLSBUGS SEM CHAT 2️⃣6️⃣
1890922253,KAM - top 1000,GRUPO,https://chat.whatsapp.com/JAv9DaNWBSLA25LqoC9YI3,120363419523054853@g.us,GRUPÃO MUQUIRANAS#19
1184554804,MElIpro,GRUPO,https://chat.whatsapp.com/DXLcCBjXRv4D73Jib8kmN1,120363189435524916@g.us,Grupo de Achadinhos #1
1080122761,MElIpro,GRUPO,https://chat.whatsapp.com/Gu55Qpt3baS0ETcRirO33M,120363359675161184@g.us,Grupo de Ofertas Clube A Gazeta
470068454,MElIpro,GRUPO,https://chat.whatsapp.com/H4dDwIxvVQuK2YHYLFeZbJ,120363421937223622@g.us,Grupo de ofertas 🛒🛍️ #27
621237108,MElIpro,GRUPO,https://chat.whatsapp.com/DgKPbjSmzlw1Q3nd7MOgj7,120363370434273635@g.us,GRUPO DE PROMOÇÕES #04
1457441247,KAM - top 1000,GRUPO,https://chat.whatsapp.com/I4uxOIVx0LvCPNpKYNbO5D,120363403874724959@g.us,Grupo de Promoções & Descontos | Reduza
295506853,MElIpro,GRUPO,https://chat.whatsapp.com/LhbOvZPCBRW87WMZpqEndy,120363371094763419@g.us,Grupo de Promoções e Cupons 🛍️ #05
1434017443,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Et7TUni8qau1CB1v63QDTk,120363175659452536@g.us,Guia de Compras 218
1381379875,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FOa4DMXBtaG4V8sW20W3rF,120363417876663987@g.us,Home de Ofertas ✨🏠 | #38
690775790,KAM - top 1000,GRUPO,https://chat.whatsapp.com/EjovDaMbPZQDVCaNhnU3WC,120363402554611303@g.us,Indicações do Gui
1231576803,KAM - ouro,GRUPO,https://chat.whatsapp.com/JWySm0bg2QjDJwYKymBRAr,120363046255621903@g.us,Inova Leo Ofertas Geral 1
30107921,KAM - top 1000,GRUPO,https://chat.whatsapp.com/CFPqGJMJy8J7Zrt1GCkhCF,120363417352116923@g.us,Kah Indica
49674458,KAM - top 1000,GRUPO,https://chat.whatsapp.com/D5Si0eBiQZj9DZaRSJDgrA,120363268951341273@g.us,LINKS DO SONNORA - ABERTO
27190734,MElIpro,GRUPO,https://chat.whatsapp.com/LTFq7RG0e08DH6c9i3TRuE,120363382104653898@g.us,"Mãe, Economizei! Promos e Cupons"
167259214,KAM - top 1000,GRUPO,https://chat.whatsapp.com/GotYoYy1r6zAJ8YYtk82qe,120363029697602745@g.us,Mamãe tá ON Promoções 7
547239300,KAM - ouro,GRUPO,https://chat.whatsapp.com/JG3b8ccRQQtHsNnIwRcvE1,120363282575321817@g.us,Manual de Ofertas - Eletrônicos
105244951,KAM - top 1000,GRUPO,https://chat.whatsapp.com/G8aLNHaHaOHAtAi6oBoEbx,120363418307767899@g.us,Marcelo Casa Eletro OFERTAS
2074482467,MElIpro,GRUPO,https://chat.whatsapp.com/LJFpLm3sYXk2rQo3xyicaW,120363345172019197@g.us,MESDEPROMO #23
2428615837,KAM - top 1000,GRUPO,https://chat.whatsapp.com/B7uIXxna6lhJNEGNYLoiXb,120363345347123184@g.us,MESDEPROMO #25
2359144247,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Lvt6ezs2Fz6ItqKyCW6JE6,120363420438984365@g.us,Mi&Promo 🛍️💜 #8
221861528,KAM - top 1000,GRUPO,https://chat.whatsapp.com/IMOcURMw4WtDUkLzbidJI8,120363334175814779@g.us,MILPROMOSBELEZA
601159975,MElIpro,GRUPO,https://chat.whatsapp.com/EVHrvfODHevIK6nAqfe6JL,120363415815169004@g.us,Moda | Casa | Kids✨️17
1786835301,MElIpro,GRUPO,https://chat.whatsapp.com/JwliHvFksEiDSmhElwqP5W,120363405900666065@g.us,Modas e Achadinhos #2
201818186,MElIpro,GRUPO,https://chat.whatsapp.com/CFXGKZ7hQ8N65WmG6W1lje,120363194117835533@g.us,Oferta relâmpago #1
2057503925,KAM - top 1000,GRUPO,https://chat.whatsapp.com/HdeizfsVqa09p5ffxHbCd2,120363401640365822@g.us,Ofertas da Casa Moderna #43
1516990091,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FJpxwCaPLyO6VJjgSQPRRo,120363421005007885@g.us,Ofertas da Hora do Almoço 12🛍️
99920305,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Bilt1HIkKufE4zmWKdAh0m,120363044447822982@g.us,Ofertas de TUDO - MB07
203435695,MElIpro,GRUPO,https://chat.whatsapp.com/EYtuTeh2suiBZNyMflPNcr,120363284305529966@g.us,Ofertas do dia #3 🛍️
685286566,KAM - top 1000,GRUPO,https://chat.whatsapp.com/KRlEAzC5E21JqQT9fzqru6,120363345371177921@g.us,Ofertas Encontrei - #15 🛍️
303120592,MElIpro,GRUPO,https://chat.whatsapp.com/BehJuWtRQk30H2wXFFd9HU,120363149769059495@g.us,Ofertas Meuapê26b #12
488851324,KAM - ouro,GRUPO,https://chat.whatsapp.com/LIgGrv7UFzIHU7j7ctYGvt,,
1207675246,KAM - ouro,GRUPO,https://chat.whatsapp.com/DYL3yM8t1Qx5ZIRJR3PUh7,120363039065808699@g.us,OFERTAS Rodrigo Moreira #19
203572971,MElIpro,GRUPO,https://chat.whatsapp.com/Eof5Zg0DLAsGzmdwnAYjfQ,120363194368630513@g.us,Paraíso dos Achadinhos #1
732472905,MElIpro,GRUPO,https://chat.whatsapp.com/D23i3Aocfky8tC8oAxxUn3,120363163396853096@g.us,PECHINCHAS DA CRIS 🧡🛍️#1
408274567,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Db4BoPO9UqOKZkIx59xKiT,120363400056890494@g.us,PROMO 35 💗
261766502,KAM - top 1000,GRUPO,https://chat.whatsapp.com/HRKF83AP2LsI3SyVcByb8t,120363255744314530@g.us,PROMO 42 🧜🏼‍♀️💘🛍️
742314482,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FsvG2pXtqDX9QDfbWuaJUR,120363045029936774@g.us,PROMO DA LAILA 3 🛍️
757367286,KAM - top 1000,GRUPO,https://chat.whatsapp.com/KWch5ygbtG9EDgotXCZ6w6,120363417307980084@g.us,PROMO DA LARI | 88 🛍️✨
53501280,KAM - top 1000,GRUPO,https://chat.whatsapp.com/3AojlMVOnTx5aanIu9xATd,5519999241506-1510091197@g.us,Promo desconto cupons 10
606319384,MElIpro,GRUPO,https://chat.whatsapp.com/F7NJkwakRiNHYCvqm99YP7,120363420299506385@g.us,PROMO DO DIA 🛍️ | #8 @focanacompra
531618401,MElIpro,GRUPO,https://chat.whatsapp.com/LTDLmVuZQio5EqHddhRasL,120363043587323573@g.us,PROMO E DICAS 🧡cupons e +
229837054,KAM - top 1000,GRUPO,https://chat.whatsapp.com/D6eBFtbGbNW382vxea0zio,120363255308049173@g.us,PROMO LOVERS 🛍️  #14
455839818,MElIpro,GRUPO,https://chat.whatsapp.com/BHtMiuht6D8JQElKtG0kCk,120363317793995123@g.us,PROMOÇÕES & CUPONS 💖✨ #1
1438016577,KAM - top 1000,GRUPO,https://chat.whatsapp.com/ELd5ipGU0HnGR2nsuZzCOw,5524981153741-1633047154@g.us,Promoções da Hora 11
166607266,KAM - top 1000,GRUPO,https://chat.whatsapp.com/LikseXVR6JA8NmMJ7eB5gc,120363402336804360@g.us,PROMOÇÕES DO DIA #11🥰
159272833,MElIpro,GRUPO,https://chat.whatsapp.com/HPx22Avdn9T60z73dAHQS4,120363387456505120@g.us,PROMOÇÕES DO DIA #14
297607087,KAM - top 1000,GRUPO,https://chat.whatsapp.com/G8aOJ9GsgtgK0FHC9PHWOJ,120363401098528133@g.us,Promoções do dia #14 🛍️ @baratinhosimperdiveis
277875863,KAM - top 1000,GRUPO,https://chat.whatsapp.com/CTjtI84fLp2Kio1vl9qPSQ,120363418966938721@g.us,PROMOÇÕES DO DIA #26🏠 •  @homedeamiga
214152484,KAM - top 1000,GRUPO,https://chat.whatsapp.com/CeOajup9Rsh26ROElCeer0,120363417911970628@g.us,PROMOÇÕES DO DIA #27 🛍️ @achadosdatai.br
280333191,KAM - top 1000,GRUPO,https://chat.whatsapp.com/EUasLaQCNghLLTZeVohIb2,120363284097344284@g.us,PROMOÇÕES DO DIA ✨️ #2 - @promochique_
742328965,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FSOKIotzhXeESsvKFAQCiA,120363419889857402@g.us,PROMOÇÕES DO DIA ✨🛍️ #10 - @achadindeluxo
375366165,MElIpro,GRUPO,https://chat.whatsapp.com/DaLYRjgWYRIKypTbQT0FVS,120363322668685309@g.us,PROMOÇÕES DO DIA 🔥✨️🛍
450512131,KAM - top 1000,GRUPO,https://chat.whatsapp.com/HHGjJ39EGjP1E3Xvcyo287,120363374978952930@g.us,PROMOÇÕES DO DIA 🛍️ #1 - @encontreiamigas
651524151,MElIpro,GRUPO,https://chat.whatsapp.com/H6A72Otw8H0BPrlTfys8II ,,
