cust_id,status_cust_id,class_atual,deals_group_on_wpp,link,tipo_link,status_proc,id_api
161561413,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/D0ihIeknxF8DivVxNdXMT8?fbclid=PAZXh0bgNhZW0CMTEAAaddYVsUtOAV-lCAIjFcrVGYDRd0ffv4U7ll06YiNQnpPYGAXvjY5JCejJeu5A_aem_JO83a-2tN29bAqGOOEqeeQ,Grupo,ERROR,
2359144247,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Lvt6ezs2Fz6ItqKyCW6JE6?mode=ems_copy_c&fbclid=PAZXh0bgNhZW0CMTEAAaecVIipIqzPHpM9TWnQt9z5lLbf8yw0MVN9vTjW7esIEjh9DNIm2Xb8mIN4kw_aem__bvkExuwYQzmobqnHbOmOA,Grupo,ERROR,
1813105314,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FFBssTAsJUe5S1fdCPjfjU,Grupo,ERROR,
1377978276,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Ks3048s1gRjGzqfnbOmRKs,Grupo,processed,5511932062847-1609764830@g.us
1494770433,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Bye3jMn7cOa7YkeymQIZIC?mode=wwt,Grupo,ERROR,
1478707361,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/GANhutgr55J95N65Xb6Lk3,Grupo,ERROR,
512970471,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/D6vTMhtpTji4R4oJ1oBcB2,Grupo,processed,120363264369239306@g.us
1408672391,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HlzrhZslJCZ6YVTSRDI71M?fbclid=PAZXh0bgNhZW0CMTEAAaeHCVvc7x51MYFXyqM5U8Vp142hYcrnX9m3TEYGypZ49CY9XKSMc1l0jIISvQ_aem_SWfxcvpL11OpZOE0WOljRg,Grupo,ERROR,
1446956733,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/DSeLEmy3Ccg2cQIQu0PZIg,Grupo,ERROR,
226046758,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/JMfX31vfU1BBh6cf7R0Uqo,Grupo,ERROR,
150242200,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/DFpRm2RkKfFGpYfqLxWcAo,Grupo,processed,120363400195934769@g.us
269721398,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FKCP03nC7DLKYr1sonRws9,Grupo,ERROR,
1516990091,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FJpxwCaPLyO6VJjgSQPRRo?mode=ac_t,Grupo,ERROR,
379432988,Confirmado,KAM - top 1000,Sim,"http://chat.whatsapp.com/FuRrPRMeses2RqaTpBagwf
https://chat.whatsapp.com/LiJjq9uEt07Hf6EXIc4LQp",Grupo,ERROR,
1433577301,Confirmado,KAM - top 1000,Sim,https://t.me/promotom,Telegram,ERROR,
1433463620,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Kda7wlfxzOj08vWSm42jip,Grupo,ERROR,
2351478061,Confirmado,KAM - top 1000,Sim,https://www.whatsapp.com/channel/0029VajMO5Y4Crfd9sUv321p,Canal,to_process,
74339904,Confirmado,KAM - top 1000,Sim,https://www.whatsapp.com/channel/0029VaIymKi1HspyoimWMj1b,Canal,to_process,
1342941619,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/JQwNi3BDg6cK3R3qIGxL0n?mode=wwc,Grupo,ERROR,
1128477483,Confirmado,KAM - top 1000,Sim,https://www.whatsapp.com/channel/0029VaAWMTOLo4hfUT0CXV2t,Canal,to_process,
44352982,Confirmado,KAM - top 1000,Sim,https://www.whatsapp.com/channel/0029Vb6EHc1KmCPTwxvrbT10,Canal,to_process,
1536298884,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HWIR8cXLwCf4MelCkHpGz3,Grupo,ERROR,
690775790,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/EjovDaMbPZQDVCaNhnU3WC?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAafQEZ1vNnvu6fQojNL2XbzG4MAa62PGgh6cms9Jv9F698cBT-71Na6LZINW_g_aem_wqFxjDTQoeWLoWKirRqGPg,Grupo,ERROR,
269337304,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HiAZjhqm6DQFLfIkcwhqru,Grupo,ERROR,
1541281221,Confirmado,KAM - top 1000,Sim,https://t.me/hardmoboficial?fbclid=PAZXh0bgNhZW0CMTEAAad91QlFMoxqd5UJjboP1N62cWtANiGM8E-vBGNaFAYTv22PVy_IgmIAYP2ncA_aem_dIDit8IE-_yP-KhZd8qrvw,Telegram,ERROR,
618183409,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/JUkT4DzEq8E2qKDq8gUQNV,Grupo,ERROR,
1954038151,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/GUgEwbuk86aJDdyJfLsSQ3,Grupo,ERROR,
744048622,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/BZpAuh2smnSBgAMWUIr8it,Grupo,ERROR,
79019768,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/CMPA3hBbXmSBg7aEoHcdAc,Grupo,ERROR,
521028663,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/JHaBQhjiioN4q54FVbHTv0,Grupo,processed,120363402834675374@g.us
1578049413,Confirmado,KAM - top 1000,Sim,https://t.me/outletblackfriday?fbclid=PAZXh0bgNhZW0CMTEAAac47Msicc8FXyO3GJEJp7W7OpkgNlER3DQHosVikFjue5nnEBRylCDqCn4shg_aem_6FHXolLGMvNQDjPKiROTIw,Telegram,ERROR,
1442794904,Confirmado,KAM - top 1000,Sim,https://t.me/economizanderson?fbclid=PAZXh0bgNhZW0CMTEAAaef6d27dw2ja87QTtQO_MnMQVpnvTWC5XNp7DI3yRcBqkCTEbNwFlDejv1mCg_aem_HUyi1kmKQpZ1Kp3U_gcqJQ,Telegram,ERROR,
136554975,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/CCbeOEcw45ZIS7Du8dZchQ,Grupo,ERROR,
1550052320,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/K41Nfk48Mid9cAN7OA1V3K,Grupo,processed,120363411470567477@g.us
92792646,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Hi4wsoxm8oyDgk09a0zpEW?mode=wwc,Grupo,ERROR,
192874049,Confirmado,KAM - top 1000,Sim,https://t.me/guigatudo?fbclid=PAZXh0bgNhZW0CMTEAAacBjHWdgbtIiHfb7eVYEP7x7VJoopp-_VAx_bvrD99Tkr_EbdNI1HnzpiKmUQ_aem_4ywXVHc8170ntvYwuqnUjA,Telegram,ERROR,
481509072,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Hjr3f7J3jCB5dxUy4DqPpl?mode=wwc,Grupo,ERROR,
303223557,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FBdHps1zuMO6gkstqu6jfT,Link Quebrado,ERROR,
5160092,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/K0Qvrw74bqdAi0FysJANr5?fbclid=PAZXh0bgNhZW0CMTEAAadTzPHs-UCqEfxaXrjSFbyF7rO5j1w9q5QyAPrpV7RX82CRIk4ea0BTNNbg4A_aem_shDqRg-bVPp7dQdv1KmijQ,Grupo,ERROR,
1437278515,Confirmado,KAM - top 1000,Sim,https://t.me/joinchat/SB5lcH6BMPsUdsBb,Telegram,ERROR,
48673895,Confirmado,KAM - top 1000,Sim,https://www.whatsapp.com/channel/0029VaAjS53B4hdTFeuFFj21,Canal,to_process,
1465247461,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HXoaeZGoCA1Bdp7Gs4VIkq,Grupo,ERROR,
205028015,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Fspc3uykwrOKs5wDwPvsSW,Grupo,ERROR,
1381562962,Confirmado,KAM - top 1000,Sim,"https://t.me/ofertasdorocha
https://t.me/HardTecPromocoes",Telegram,ERROR,
358402522,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/CFYwI669SIOF6h8Dspgdfw?fbclid=PAZXh0bgNhZW0CMTEAAadfHkgIVRpL2XfLlMCPSsptBT0_idL8AwH8awbrXh6fjwwatyZoAdC7k3Vpag_aem_mCKPwDK3zqKPDGYMblGQMg,Grupo,ERROR,
1457441247,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/I4uxOIVx0LvCPNpKYNbO5D?mode=wwt,Grupo,ERROR,
1381583566,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/DXBvkZJkQLdBQpxymvWKSG,Grupo,ERROR,
1440823950,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FZrN7heaxV2An8cVqgxtkO?fbclid=PAZXh0bgNhZW0CMTEAAaflgn2gOCTXCcEHH4_tQL7lMMckMzhuM5FPOf14CAQR0eTGTYOd0Zta-OnVcA_aem_Hwdvk-eCNwmrFMGybRresw,Grupo,ERROR,
83966270,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/JD7FxqCc7lC71BZ6PgsuTy,Grupo,ERROR,
1029902351,Confirmado,KAM - top 1000,Sim,"geral: https://chat.whatsapp.com/KD3HqqR0Kz6EHM6tSuTrLx
tecnologia: https://chat.whatsapp.com/EsUGVz7d3HE8VRSuxVeIf4
F&H: https://chat.whatsapp.com/LVjBT22V8ZQ8WAjejQItnK
Lifestyle: https://chat.whatsapp.com/Cg9WQ9seejyL0J09xDad30",Grupo,ERROR,
1947955373,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FWwlSLSUrFDBeoHSiEHFKs,Grupo,processed,120363423504328011@g.us
73418100,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/BDO3Mirgc7xFReDJ9QxZ82,Grupo,ERROR,
408274567,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Db4BoPO9UqOKZkIx59xKiT?fbclid=PAZXh0bgNhZW0CMTEAAacXAsUaz1cyBlxuWLc9fZwsfkiJsenTyr88j5hFKyHok0eeIW6c3eZQU_g9zQ_aem_Dmy4nL0HwtdvuO4boZzsDQ,Grupo,ERROR,
1359646788,Confirmado,KAM - top 1000,Sim,https://t.me/marcustech,Telegram,ERROR,
47897711,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/DiaQsENFguqJvobfT8ohim,Grupo,ERROR,
5399188,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FzoBRhQjSBR8qAaYXWbBWx,Grupo,ERROR,
1383038146,Confirmado,KAM - top 1000,Sim,https://www.whatsapp.com/channel/0029Va8zBgzChq6DXixWSk39,Canal,to_process,
1639459856,Confirmado,KAM - top 1000,Sim,https://t.me/unboxingnalata,Telegram,ERROR,
2221972417,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/ESRK7K8eTez9n4tsWi8Ca3?mode=wwc,Grupo,ERROR,
1439663675,Confirmado,KAM - top 1000,Sim,"Beleza: https://chat.whatsapp.com/G02RqQeQqpnB0xWgdQFvWA?mode=wwt&fbclid=PAZXh0bgNhZW0CMTEAAacSQHVJ7LbEUect-pcX_E_orowg_Itnw8INDDtNhQ62l21ftvsCB-Mti-QePA_aem_1kabZsyotTOB5r4VKJ9cyQ

H&F: https://chat.whatsapp.com/JHaDGhmuVTZEMATgfbh2xB?mode=wwc&fbclid=PAZXh0bgNhZW0CMTEAAadmS8xsa-VOPhmuXHaigTDrGvOHG4p6nCmA2Jy4GJAiVXoE8v1lPh4N5OkNgg_aem_29ZxK9qUXTg-cP8AGYuZAw",Grupo,ERROR,
490589317,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/BphOj310T5a9h7yZ3I9a8l,Grupo,ERROR,
30107921,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/CFPqGJMJy8J7Zrt1GCkhCF,Grupo,processed,120363417352116923@g.us
1439548649,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/J2sN803vT9cCnfPNtWYmhM,Grupo,ERROR,
1756402797,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HEi2otzaI1E8NVJDxyFBNo?mode=ems_copy_t,Grupo,ERROR,
83215915,Confirmado,KAM - top 1000,Sim,https://www.whatsapp.com/channel/0029Va7jECnCcW4tZ15e8v1v,Canal,to_process,
51908994,Confirmado,KAM - top 1000,Sim,https://t.me/descontosep,Telegram,ERROR,
2009130689,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/GRFJfs23lgYBEmRSmbRyzl?mode=ems_copy_t,Grupo,ERROR,
2018031282,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Ia4ivP80m2KE4cfu9BiMGy,Grupo,processed,120363399027165397@g.us
1453179131,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/EAhvy9yo6On2GYZIeZMJdP,Grupo,processed,553197261133-1541127202@g.us
1485911737,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/IyJYqH1gXxAJ3IDAd6GBrf,Grupo,ERROR,
448250295,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/GbdkHTyBqRm9zeMfi4sqfB,Grupo,ERROR,
1426600144,Confirmado,KAM - top 1000,Sim,https://www.whatsapp.com/channel/0029Va8GkBr5fM5iaPVX0c28,Canal,to_process,
257830843,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/LGcaf2hLrGTA4xmoOKbScu?fbclid=PAZXh0bgNhZW0CMTEAAadKbAjrvtlt93Z1vU8QqLZ7y55BzKHdOZcK8M9InBjmI9234jyRwnhBOLysRg_aem_O91CVD30ELOHuxLipW0DSw,Grupo,ERROR,
147294155,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/GlZbsfe4H0q7GdhETjruhL,Grupo,ERROR,
342729046,Confirmado,KAM - top 1000,Sim,https://www.whatsapp.com/channel/0029Va9pNUS1dAwAOtvz6v1E?fbclid=PAZXh0bgNhZW0CMTEAAaf4FoshT4jcqI7J6cwucWECCPlf9FAWL2lHmz7blprEKGeI-sYqNSDkhcHu7A_aem_x2jC5XheKLZAvrnKeEPw0Q,Canal,to_process,
241322914,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HkZ6ShSsbeg1gQ2JBPo9Vs?fbclid=PAZXh0bgNhZW0CMTEAAaf9MTtDTajtcKqfeXh4kRc33Me85ugZLxZrmV-4w1mxRdti5aZXx3G9yQNOsw_aem_CjJmyhj6IpZRdi-wAtd8-g,Grupo,ERROR,
1422595957,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/LFxnhypmd5BDGFgneCPrkE,Grupo,ERROR,
807123036,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/BJK04Bp8B0TBWJDs73DNxc,Grupo,ERROR,
1539409111,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/KXGSBZpRWnc5c66bbkNL1b,Grupo,ERROR,
1490703847,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FPXOx5VQyej1vQozBLve0H?mode=r_c&fbclid=PAZXh0bgNhZW0CMTEAAaerANDtOA9-09v80KsS86j8jZG3nr30IMesluunHwol1wDhWW7YHdPxWFH_sg_aem_YLvb9T5PjSTYQPFN52q8Vg,Grupo,ERROR,
107916024,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/DxZvHGHttCaD6JyJDH909k?mode=wwt&fbclid=PAZXh0bgNhZW0CMTEAAafDOQHHkx43U6V6yK1GZ0KWi3WAZMWWaw8rgPdMLzTBFFgHMY8JDIzKpHEVkw_aem_-wdaoGB2zHWQUF09AzvSgw,Grupo,ERROR,
1856859073,Confirmado,KAM - top 1000,Sim,https://www.whatsapp.com/channel/0029VavQ9i68aKvEJa01Si0s,Canal,to_process,
200355621,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Jtzve7J0p4iHcq4p9dSJnE?mode=ems_wa_t,Grupo,ERROR,
1444457359,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FbKBDOYaZIWKupUmuw0nsQ,Grupo,processed,5521976234600-1593517593@g.us
167259214,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/GotYoYy1r6zAJ8YYtk82qe?mode=ac_t&fbclid=PAZXh0bgNhZW0CMTEAAadMWMagcqJdIYmZJSZ4R8GFjSVIPidZOKegyRWCrH6fm-LAmUjxYNzdfGsgNg_aem_6Rd6CcTSu1qnnloj1lOpOA,Grupo,ERROR,
530861291,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/EzsDwzVMrKiHt0xXqPPoRJ,Grupo,ERROR,
221861528,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/IMOcURMw4WtDUkLzbidJI8,Grupo,ERROR,
1217794331,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Chcg5YTJDdRIgDNycwYBx0,Grupo,ERROR,
1517396466,Confirmado,KAM - top 1000,Sim,https://t.me/rotinadepromocoes,Telegram,ERROR,
2200130866,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Lqua75hMObP5wXwKCyiq7o,Grupo,ERROR,
742314482,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FsvG2pXtqDX9QDfbWuaJUR?mode=wwt&fbclid=PAZXh0bgNhZW0CMTEAAaf7m7PUmfqKEkv93xlrvg8Qsw37w3HubItTgUP9LpDrfjd_hXnwTFvrlVQ-5w_aem_zsY6aAKg8GxvUz_AobOnlQ,Grupo,ERROR,
152436288,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/LrWXs2jt86p0cwA9m9SOGE?mode=wwc,Grupo,ERROR,
1434017443,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Et7TUni8qau1CB1v63QDTk?fbclid=PAZXh0bgNhZW0CMTEAAadNvhRlmB0Y6OiUEV3lYuJX_wulJhRMArpIp0BKQYqXUqsoaIjN1Go0T5r30g_aem_SwNOONH9q2vj8cZIBGoWWQ,Grupo,ERROR,
1297399555,Confirmado,KAM - top 1000,Sim,https://www.whatsapp.com/channel/0029Vakbd7m3rZZiNBpvhU0y?fbclid=PAZXh0bgNhZW0CMTEAAadRoFB1lGAiKESfwQlUJ-m2t_FwLtzk8szwtEZ0J5GfO1O0VR1aebkj5ZyIEA_aem_9x5FgWZ-VHWgJMEkL7G7GA,Canal,to_process,
1441090684,Confirmado,KAM - top 1000,Sim,https://www.whatsapp.com/channel/0029VaLa5nXEQIagEO53jy2M,Canal,to_process,
202884905,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/GcedDTYaqmWDRC2xsHRuS8,Grupo,processed,120363404407621942@g.us
183440224,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/L1sC7x9NRND6v2T4IVXowY,Grupo,ERROR,
238471146,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/KNKw7EZNadrK0rFxvYnO0u,Grupo,processed,120363205270613720@g.us
141495725,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/3GnbahT2kj07ibWPPnar6t,Grupo,ERROR,
49674458,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/D5Si0eBiQZj9DZaRSJDgrA,Grupo,ERROR,
1799164964,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FhGAAsVS7LDIUWw6lvxzut?mode=wwt,Grupo,ERROR,
2046114897,Confirmado,KAM - top 1000,Sim,https://t.me/addlist/9LJT4-m2PfI4YjFh,Telegram,ERROR,
1473563772,Confirmado,KAM - top 1000,Sim,https://www.whatsapp.com/channel/0029Vb6pG2SLI8YRMFfFFT2e,Canal,to_process,
1436446356,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/H6Ifwzn9NNA7GYBGdgD1lt?mode=wwc&fbclid=PAZXh0bgNhZW0CMTEAAae9DLAmGPQI5lKWR2Gr8mfsniySC52IWgxm8c1sxa5Kuoq1f_o1kg386B8P8g_aem_2KzAX6jZKtoRMwV3rhh3DQ,Grupo,ERROR,
615723245,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/DCxjP81VSPYBL6Gxv9H52C,Grupo,ERROR,
1462250546,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/C66THFmOr0eLheskj0llLl,Grupo,ERROR,
103699751,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/KUZStrTHW8n6ITKXFfcCeL,Grupo,ERROR,
1391252882,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Ej9Le27nnVJFwMi7HsDgkt,Grupo,ERROR,
136551174,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/KTmWGkMPgymIZSlUxvK2D3,Grupo,ERROR,
1452102353,Confirmado,KAM - top 1000,Sim,https://www.whatsapp.com/channel/0029Va6L9zc5kg75OpwQIB40,Canal,to_process,
1173888746,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/KWqUZWZVI6WENZyd4UPWvi,Grupo,ERROR,
25086949,Confirmado,KAM - top 1000,Sim,https://t.me/+ANHblIhLcV9lYmYx,Telegram,ERROR,
340577258,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Kj9hC3NiBT77LkygW7nPiX,Grupo,ERROR,
1485217446,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/8cao38VPYLDBKLMqOPjoA0,Grupo,processed,5521972675859-1533073494@g.us
