cust_id,status_cust_id,class_atual,deals_group_on_wpp,link,tipo_link,status_proc,id_api
161561413,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/D0ihIeknxF8DivVxNdXMT8?fbclid=PAZXh0bgNhZW0CMTEAAaddYVsUtOAV-lCAIjFcrVGYDRd0ffv4U7ll06YiNQnpPYGAXvjY5JCejJeu5A_aem_JO83a-2tN29bAqGOOEqeeQ,Grupo,processed,120363419085408202@g.us
2359144247,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Lvt6ezs2Fz6ItqKyCW6JE6?mode=ems_copy_c&fbclid=PAZXh0bgNhZW0CMTEAAaecVIipIqzPHpM9TWnQt9z5lLbf8yw0MVN9vTjW7esIEjh9DNIm2Xb8mIN4kw_aem__bvkExuwYQzmobqnHbOmOA,Grupo,processed,120363420438984365@g.us
1494770433,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Bye3jMn7cOa7YkeymQIZIC?mode=wwt,Grupo,processed,120363387438720845@g.us
1408672391,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HlzrhZslJCZ6YVTSRDI71M?fbclid=PAZXh0bgNhZW0CMTEAAaeHCVvc7x51MYFXyqM5U8Vp142hYcrnX9m3TEYGypZ49CY9XKSMc1l0jIISvQ_aem_SWfxcvpL11OpZOE0WOljRg,Grupo,processed,120363024703006289@g.us
1516990091,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FJpxwCaPLyO6VJjgSQPRRo?mode=ac_t,Grupo,processed,120363421005007885@g.us
1342941619,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/JQwNi3BDg6cK3R3qIGxL0n?mode=wwc,Grupo,processed,120363420930062918@g.us
690775790,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/EjovDaMbPZQDVCaNhnU3WC?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAafQEZ1vNnvu6fQojNL2XbzG4MAa62PGgh6cms9Jv9F698cBT-71Na6LZINW_g_aem_wqFxjDTQoeWLoWKirRqGPg,Grupo,processed,120363402554611303@g.us
92792646,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Hi4wsoxm8oyDgk09a0zpEW?mode=wwc,Grupo,processed,120363319331322278@g.us
481509072,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Hjr3f7J3jCB5dxUy4DqPpl?mode=wwc,Grupo,processed,120363406581754161@g.us
5160092,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/K0Qvrw74bqdAi0FysJANr5?fbclid=PAZXh0bgNhZW0CMTEAAadTzPHs-UCqEfxaXrjSFbyF7rO5j1w9q5QyAPrpV7RX82CRIk4ea0BTNNbg4A_aem_shDqRg-bVPp7dQdv1KmijQ,Grupo,processed,120363099314346009@g.us
358402522,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/CFYwI669SIOF6h8Dspgdfw?fbclid=PAZXh0bgNhZW0CMTEAAadfHkgIVRpL2XfLlMCPSsptBT0_idL8AwH8awbrXh6fjwwatyZoAdC7k3Vpag_aem_mCKPwDK3zqKPDGYMblGQMg,Grupo,processed,120363360743146571@g.us
1457441247,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/I4uxOIVx0LvCPNpKYNbO5D?mode=wwt,Grupo,processed,120363403874724959@g.us
1440823950,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FZrN7heaxV2An8cVqgxtkO?fbclid=PAZXh0bgNhZW0CMTEAAaflgn2gOCTXCcEHH4_tQL7lMMckMzhuM5FPOf14CAQR0eTGTYOd0Zta-OnVcA_aem_Hwdvk-eCNwmrFMGybRresw,Grupo,processed,120363042203458688@g.us
408274567,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Db4BoPO9UqOKZkIx59xKiT?fbclid=PAZXh0bgNhZW0CMTEAAacXAsUaz1cyBlxuWLc9fZwsfkiJsenTyr88j5hFKyHok0eeIW6c3eZQU_g9zQ_aem_Dmy4nL0HwtdvuO4boZzsDQ,Grupo,processed,120363400056890494@g.us
1439663675,Confirmado,KAM - top 1000,Sim,"Beleza: https://chat.whatsapp.com/G02RqQeQqpnB0xWgdQFvWA?mode=wwt&fbclid=PAZXh0bgNhZW0CMTEAAacSQHVJ7LbEUect-pcX_E_orowg_Itnw8INDDtNhQ62l21ftvsCB-Mti-QePA_aem_1kabZsyotTOB5r4VKJ9cyQ

H&F: https://chat.whatsapp.com/JHaDGhmuVTZEMATgfbh2xB?mode=wwc&fbclid=PAZXh0bgNhZW0CMTEAAadmS8xsa-VOPhmuXHaigTDrGvOHG4p6nCmA2Jy4GJAiVXoE8v1lPh4N5OkNgg_aem_29ZxK9qUXTg-cP8AGYuZAw",Grupo,processed,120363216036692625@g.us
1756402797,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HEi2otzaI1E8NVJDxyFBNo?mode=ems_copy_t,Grupo,processed,120363039175634581@g.us
2009130689,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/GRFJfs23lgYBEmRSmbRyzl?mode=ems_copy_t,Grupo,processed,120363046731785274@g.us
257830843,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/LGcaf2hLrGTA4xmoOKbScu?fbclid=PAZXh0bgNhZW0CMTEAAadKbAjrvtlt93Z1vU8QqLZ7y55BzKHdOZcK8M9InBjmI9234jyRwnhBOLysRg_aem_O91CVD30ELOHuxLipW0DSw,Grupo,processed,120363260785067403@g.us
241322914,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HkZ6ShSsbeg1gQ2JBPo9Vs?fbclid=PAZXh0bgNhZW0CMTEAAaf9MTtDTajtcKqfeXh4kRc33Me85ugZLxZrmV-4w1mxRdti5aZXx3G9yQNOsw_aem_CjJmyhj6IpZRdi-wAtd8-g,Grupo,processed,120363042210618548@g.us
1490703847,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FPXOx5VQyej1vQozBLve0H?mode=r_c&fbclid=PAZXh0bgNhZW0CMTEAAaerANDtOA9-09v80KsS86j8jZG3nr30IMesluunHwol1wDhWW7YHdPxWFH_sg_aem_YLvb9T5PjSTYQPFN52q8Vg,Grupo,processed,120363417580263185@g.us
107916024,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/DxZvHGHttCaD6JyJDH909k?mode=wwt&fbclid=PAZXh0bgNhZW0CMTEAAafDOQHHkx43U6V6yK1GZ0KWi3WAZMWWaw8rgPdMLzTBFFgHMY8JDIzKpHEVkw_aem_-wdaoGB2zHWQUF09AzvSgw,Grupo,processed,120363423620703537@g.us
200355621,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Jtzve7J0p4iHcq4p9dSJnE?mode=ems_wa_t,Grupo,processed,120363419283865832@g.us
167259214,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/GotYoYy1r6zAJ8YYtk82qe?mode=ac_t&fbclid=PAZXh0bgNhZW0CMTEAAadMWMagcqJdIYmZJSZ4R8GFjSVIPidZOKegyRWCrH6fm-LAmUjxYNzdfGsgNg_aem_6Rd6CcTSu1qnnloj1lOpOA,Grupo,processed,120363029697602745@g.us
742314482,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FsvG2pXtqDX9QDfbWuaJUR?mode=wwt&fbclid=PAZXh0bgNhZW0CMTEAAaf7m7PUmfqKEkv93xlrvg8Qsw37w3HubItTgUP9LpDrfjd_hXnwTFvrlVQ-5w_aem_zsY6aAKg8GxvUz_AobOnlQ,Grupo,processed,120363045029936774@g.us
152436288,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/LrWXs2jt86p0cwA9m9SOGE?mode=wwc,Grupo,processed,120363400740908232@g.us
1434017443,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Et7TUni8qau1CB1v63QDTk?fbclid=PAZXh0bgNhZW0CMTEAAadNvhRlmB0Y6OiUEV3lYuJX_wulJhRMArpIp0BKQYqXUqsoaIjN1Go0T5r30g_aem_SwNOONH9q2vj8cZIBGoWWQ,Grupo,processed,120363175659452536@g.us
1799164964,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FhGAAsVS7LDIUWw6lvxzut?mode=wwt,Grupo,processed,120363403464946445@g.us
1436446356,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/H6Ifwzn9NNA7GYBGdgD1lt?mode=wwc&fbclid=PAZXh0bgNhZW0CMTEAAae9DLAmGPQI5lKWR2Gr8mfsniySC52IWgxm8c1sxa5Kuoq1f_o1kg386B8P8g_aem_2KzAX6jZKtoRMwV3rhh3DQ,Grupo,processed,120363403112910209@g.us
4621837,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/D3gyYuH0Y0q82aNWRXdQ6i?fbclid=PAZXh0bgNhZW0CMTEAAafgUvBBwrIwwfWkvYGXtxUtr1emnN2cGgzICAHFmbInCGw7Xd9yjbRQicb7oQ_aem_62gMHOWgd9dyDnLQ1MWFaw,Grupo,processed,120363402704307025@g.us
1453199461,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/KTzHdnCLZkzAFYgqWaSqFn?fbclid=PAZXh0bgNhZW0CMTEAAacYYtqHsmlP-VN5s_k_v0SXlW8v19O79nXlRjQb5QJICnPvjp-HYWL2PvQidA_aem_bhK-IKlLNpW0_SSFN6WpAw,Grupo,processed,553298004884-1612533838@g.us
211158953,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HQHx4Tr5C3M1kEKkgzsVxC?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAacpe4HfJwoTXcFCXXHX2GpWSyGNtz7YH_lLwX1zs25qmeILYdSeuMvHWRpRxQ_aem_hq1hMcGK9YB82zPFAupThw,Grupo,processed,120363345207333317@g.us
271562467,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/CULdOiC69HgLZMt7baMbcH?mode=ems_copy_c&fbclid=PAZXh0bgNhZW0CMTEAAacxy92KH0MDVbbXK8_XwuM9ZH7lsKHbF8mNAPYe94i0ST7U-GV0W816YdS-7Q_aem_C3zlgQY2op6bj9sNBwO9pw,Grupo,processed,120363403039157467@g.us
317818364,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/KEXRU3sjoBu4782by95BnV?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAac-KlcpOQh3hzjdv1x4nvOUF-xFyzIQKhsGzt-QhX8wbDiVaJhAeVEAVQmIZg_aem_Zr6vR6U3XCD4umFwb3g24A,Grupo,processed,120363400097540150@g.us
1282155962,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/DmxglF40thWBUnTSAxgq9m?mode=ac_t,Grupo,processed,5519983242609-1623983977@g.us
1542380813,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/LwFa8IEby72AHMw1mzXh4e?mode=wwt,Grupo,processed,120363041002851357@g.us
261766502,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HRKF83AP2LsI3SyVcByb8t?mode=wwc&fbclid=PAZXh0bgNhZW0CMTEAAaeBf52vBJhb_3lOCokfBKX108CQiTDGlB0Wj7nLvsMGQJO9Fy3uqdAV_tyVUQ_aem_AqLOq9yfZf-6T3dDqQpfGg,Grupo,processed,120363255744314530@g.us
293720044,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/BsIXB2PTOCvEhVMHZ42dem?mode=ac_t&fbclid=PAZXh0bgNhZW0CMTEAAacYhnSjSfwOy2DiAeu_iqGww1AeliNigUWLJV91IfathCT-AO5Xrz67mmDNZw_aem_a1klxB5Fu30alRu2bFSHnQ,Grupo,processed,120363029412556247@g.us
1430584463,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/LPpRGK4WvR81psNepIOaUu?mode=r_c&fbclid=PAZXh0bgNhZW0CMTEAAaesKYh7TggEYAVosoKGdc9BIvw94GNAYwg7sRcKAbskAEbN9aRvidpeZL2DFQ_aem_dCP_062_l1exXQxFLlvDCw,Grupo,processed,558799796242-1626639123@g.us
1381379875,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FOa4DMXBtaG4V8sW20W3rF?fbclid=PAZXh0bgNhZW0CMTEAAadYP5gD-wS1LVkZeqRcfilLz4BYoc7GWjqbixIeCLWRfEh8vpqeKnCf5HRKYw_aem_6WcsIijg5QgGi-vHwnPhOA,Grupo,processed,120363417876663987@g.us
1034365332,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Ja8pGApMAuL5wQKhC2isyI?mode=wwt&fbclid=PAZXh0bgNhZW0CMTEAAaf4zFg2e2kuAv3bbWCDbtj0FGOh4LHPp-ZieGis6-VfPYZzseeRy1rTXMP44w_aem_2CyEZQVSdL33KNgPj8KUsw,Grupo,processed,120363422289956070@g.us
232876240,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FToNcyvr7uE9gOhvcLo8RV?mode=wwc,Grupo,processed,120363402591177792@g.us
151885557,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/JEXULayLCWkIqh89sJX4Cj?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAadltqLlBBGH8ZOTU0aFrpTWiGOlKgxakToaDNYVS_OAqUeRgStOikHzM9dibg_aem_RBcpXOFzg8l2iejwp9rfMQ,Grupo,processed,120363320142761904@g.us
1447393059,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/IztSV778zEV1Km200kyq3M?mode=ems_copy_t,Grupo,processed,120363026950048288@g.us
1000721580,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Evbu0eA6aGDGIustairn0X?mode=ems_copy_t,Grupo,processed,120363420738577119@g.us
66288574,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/LuID2lhm3nfKhD3BZtpUxx?fbclid=PAZXh0bgNhZW0CMTEAAad-mhpTvHCtOj7dPPuFQIK_PlwimZS3Z0FWwMKxUasxuSEhFXMJ_PUxjc0Ifg_aem_qFukJyAA5vQ5dt60B_Hx1A,Grupo,processed,120363419028851585@g.us
287197163,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/EFKnGyxcmb43wn8JP4oK3k?utm_medium=social&utm_source=heylink.me,Grupo,processed,120363304479657290@g.us
324279904,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/GrIZPFtopk17fKB4ZufzKz?mode=wwt,Grupo,processed,120363417825852787@g.us
1045329161,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/ByQVh3GaWwmCdBF6hfDY8B?mode=wwc&fbclid=PAZXh0bgNhZW0CMTEAAacaye7vT7DoZD_zxBnsKQlHEvJfpcdW8W0ev1Ql6wzEWZVYbQtPa6OkIuCyWQ_aem_ZkYshf_dOnd2JtvSs0Nk4Q,Grupo,processed,120363420245001180@g.us
420553279,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HBhNHpzpK6UH5Ocn99n1kW?fbclid=PAZXh0bgNhZW0CMTEAAacHHwy7lFR3bJC4RckCfexIMyW7UwLKFnKvp7zdbfp4kB6Jd1f1CHhIE1M70w_aem_uG_P-6HRoQrx1v9n38Wemg,Grupo,processed,120363418371662864@g.us
196205822,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/CmXGTqAJ36ECTWdfZ8UCvw?mode=ems_copy_c,Grupo,processed,120363420368455839@g.us
287029678,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/JR9FChkNN4m90N5qGyDFzV?fbclid=PAZXh0bgNhZW0CMTEAAaeVyFZGtGjGNb7E2ysOykp5YDrX2D9_0qvrh8ScCdjk50uBVkJgTie7G5JEPw_aem_KdvwTMiVpojhRSX4sOUqGg,Grupo,processed,120363337798994308@g.us
155523724,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/BQ7tcRk6loB7roRQgF9SVZ?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAafjiqu7Cv2zhN3eADBwm22E0zIENha0cIp63tUtukYmP-Y4TOQKT24WsQN94A_aem_5J7hytlCCJi1WJyGcIuO1w,Grupo,processed,120363404158477159@g.us
1089018457,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/K310kjNbwASEDJ91U8X5Bm?mode=wwc&fbclid=PAZXh0bgNhZW0CMTEAAac9JFVgervJTQFvCkEms2VpM58SnT0hTf-NerD4rNAaFoOJPRWRMvQcqJ80oA_aem_mMQHuj-5Ov9z-FNmSOhd8A,Grupo,processed,120363421328820167@g.us
283174736,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/K310kjNbwASEDJ91U8X5Bm?mode=wwc&fbclid=PAZXh0bgNhZW0CMTEAAac9JFVgervJTQFvCkEms2VpM58SnT0hTf-NerD4rNAaFoOJPRWRMvQcqJ80oA_aem_mMQHuj-5Ov9z-FNmSOhd8A,Grupo,processed,120363421328820167@g.us
757367286,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/KWch5ygbtG9EDgotXCZ6w6?mode=wwt,Grupo,processed,120363417307980084@g.us
624101928,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/E1ys64DdebhHIJyvES7FhP?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAaffFXq0hS4V6z8WcXIIrPPDum6Zp8jJHU9pypipbw04Y3VqYWnccqcXq6hSkA_aem_3uu-mmjHNH4dGz5qJ7eTXA,Grupo,processed,120363282994185499@g.us
685286566,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/KRlEAzC5E21JqQT9fzqru6?fbclid=PAZXh0bgNhZW0CMTEAAaeEeqceGq0Wl8M1WwCjrorcB40loFQ8_NsyhsxeR_kK5l2fh-rMFMBTOQ8H5Q_aem_Iog_0EKAELL9RBXjrkLWBQ,Grupo,processed,120363345371177921@g.us
742328965,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FSOKIotzhXeESsvKFAQCiA?fbclid=PAZXh0bgNhZW0CMTEAAafayNv6Q98oLq7T7mckPOe-0ZXby3578rGZkDd_GWtsZmFwr6mrfc-eu6xVbg_aem_pt7Uh-JpGkO4n57nLXvcfQ,Grupo,processed,120363419889857402@g.us
1493086612,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FlP2dqy76C3HDxui5Q4zr9?fbclid=PAZXh0bgNhZW0CMTEAAaceyofGitqyXJs8knpO6XaciB8y5-fwjRIIHqdx_zAlKPn2c5Ac5UhfCPHZuQ_aem_pHPIiGS1YumNyYKZt3WBJw,Grupo,processed,5511975835333-1625010636@g.us
1587747906,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/LLg4yElJWJB1oW5S6dU84l?mode=wwc&fbclid=PAZXh0bgNhZW0CMTEAAaeFe1q7BZHrcru9DCDJEcXMbay0g36UeJzbRySYgqropyztU-GUNSZSe7w_Uw_aem_IgnsdQI5kA6JcKQmfYTEuA,Grupo,processed,120363399607990876@g.us
297607087,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/G8aOJ9GsgtgK0FHC9PHWOJ?fbclid=PAZXh0bgNhZW0CMTEAAacI4MN8e_BfLrOomUzfDK29iJ6dd_Ab-Nm7XKbX0ev2Y9thCvVPf8gTkluGHQ_aem_lNWiofynB7OUCWcClguV-g,Grupo,processed,120363401098528133@g.us
214152484,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/CeOajup9Rsh26ROElCeer0?fbclid=PAZXh0bgNhZW0CMTEAAaenBo5VqOk-Xh8h7d4AvpzHnMFd2BqFjMcPFEkfxtx4C7ctQ9PUaNKOEKRw9Q_aem_3fJQuohk15fPVEHuNjBTSA,Grupo,processed,120363417911970628@g.us
511670989,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/JT8aIzL4HNQD8N9899WpqW?mode=r_t&fbclid=PAZXh0bgNhZW0CMTEAAad5mCbSUZl3HYU_5cwgqwQdZn16ow_DUCQYkMnZ8dZVm0KcFVI54OOvTSsLeA_aem_jsGqLssFi0ptvXBVFCejCw,Grupo,processed,120363421407346615@g.us
27190734,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/LTFq7RG0e08DH6c9i3TRuE?fbclid=PAZXh0bgNhZW0CMTEAAadVZH3NZpNyCeTJjE-Ahu_Y2-J2wfu_DZqgooKNlycsqYq1qX6en-bnuPOYYA_aem_DiFbo8Zr1ditiDbTeo6-sw,Grupo,processed,120363382104653898@g.us
127894622,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/ClLaq2pbQHV8N3RmjEIad2?fbclid=PAZXh0bgNhZW0CMTEAAadpRONGlxZ9CtaA89_ApWBqdHUnj1vq7YJ4dNW5XQ88aTpPKN0RmaXpUxN4Lg_aem_ztXXPKUpzfpSOmoxdOw8KQ,Grupo,processed,120363317923632634@g.us
375366165,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/DaLYRjgWYRIKypTbQT0FVS?fbclid=PAZXh0bgNhZW0CMTEAAaf6ydk2xafcnYx5kWspQGGWQoW8udj1rh-hHHu0_UN26bKYazlt_oCrJNW1Rw_aem_POcZlhZOz76KfcKi8PHglw,Grupo,processed,120363322668685309@g.us
695303632,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/D5OdEreGcV30WhGShSqJOW?fbclid=PAZXh0bgNhZW0CMTEAAacvaAj8yuh04D4lQAsSHAfsASl4Ftm0Sq04E_yq-zodh1MxGjtDS8zfsEDFsg_aem_1kmj9nkK5CiJZ9i8_E27cw,Grupo,processed,120363402819489919@g.us
699370117,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/K6DAzAvNur4IabDyHeb2Y3?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAacToXVWdlXegf-9uNBLuKK3RyUvY57YE47UVMht5jf6djL4-hogWGMtjeF_uQ_aem_6YlLmsP4JR_GGkadUzr48w,Grupo,processed,120363401442822960@g.us
1676657192,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/HByXpAYMbzP8TkQrfp5PTS?fbclid=PAZXh0bgNhZW0CMTEAAaf04i_YzjO1AXgzF_Qa8GvlhsJmzQnpKooeQ9LyacXUSWELmkTXefzdWomwHQ_aem_rYZWDI3F3TPOl6lHF36T0A,Grupo,processed,120363349640197468@g.us
1786835301,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/JwliHvFksEiDSmhElwqP5W?fbclid=PAZXh0bgNhZW0CMTEAAafS_pd94XLQMEqz1A-RtP2JHpVCsiAe58gZM7z73GqqhSYGlyLf1HYdDqoPBg_aem_SpS-jbVCzvnaKimUggqPbg,Grupo,processed,120363405900666065@g.us
2051821320,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/FEP0VTDFUr87bIxhQHMzUn?fbclid=PAZXh0bgNhZW0CMTEAAaf7bYAwNViwC3TG62hMaTrB9y2K6GGA7DcP6dRjB9txO2GXdWFe_9CCuYVhyQ_aem_GFG7lQrmjTNltt9FTynGeQ,Grupo,processed,120363259849668352@g.us
2592935944,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/IHoI86Hr37ZLLJDccekBPy?lt_utm_source=lt_admin_share_link,Grupo,processed,120363300770580053@g.us
2611596372,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/HzhyWCR4nNYGtuJaKaPgCJ?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAac6aaoR_1jW34QAY5WwplFioqheYLC4i48w6ayHIR94BJZNFqpzjNRejox_oQ_aem_nwxXwRt3AJcmrnDXi5j8QA,Grupo,processed,120363421951379312@g.us
183279834,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/D87xKk8Kqgk0bMxSpKtcCB?fbclid=PAZXh0bgNhZW0CMTEAAafCgsBXCvw3_uuunm_oQftQs2WvBpncw_FOhdrkauYSbewZhRnN42ZUNG2nAQ_aem_QJwoi610E0r9FVqY4GOVAw,Grupo,processed,120363349755106375@g.us
227193849,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/K9xfwQ5iRbkKtQQYXUznbx?fbclid=PAZXh0bgNhZW0CMTEAAafd8oyvEyXDe-rOVaYX6mOKcQjIu7U7qqrZr3weZFOO7EHNNI1BvcifVDpPhg_aem_DDqgXG5t9V0WMi44-KkWLQ,Grupo,processed,120363303356244825@g.us
531618401,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/LTDLmVuZQio5EqHddhRasL?mode=wwc,Grupo,processed,120363043587323573@g.us
33691178,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/JPHe7LUEuKzBKZODcnOdRU?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAae7z7JGoOFdjCMf3pnONTCvhU5v9YZ-W0iFeCBz2G3BgYD42V-QlQO7599BiQ_aem_RTPIL0BXvZG0DekFj8doJw,Grupo,processed,120363404262214077@g.us
150876148,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/HmCxSREHfCYFUTP8DgvhRm?fbclid=PAZXh0bgNhZW0CMTEAAafLf-ytoVUnu0lQVs8IIN0wbinVIpYhyzrOm6aV47r9w5FvFgzcgJ5j3GGpLg_aem_qzPjEqnjugsIKvRzbe1poQ,Grupo,processed,120363042829630171@g.us
