cust_id,status_cust_id,class_atual,deals_group_on_wpp,link,tipo_link,status_proc,id_api
1512186857,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/Lwj77WPLRUR6DaBKjCxino,Grupo,ERROR,
224832674,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/D1jHcv2JQHrL7piQ7gNF5q,Grupo,ERROR,
382848365,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/ISzxMEo4sZmLeoFtICYcS7,Grupo,ERROR,
173037793,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/JJShzxTq1MAIxdMZLDnvDz?fbclid=PAZXh0bgNhZW0CMTEAAadN4T3xyzziKQMV8dWsx2w26DL9TFQrjE4WwgBT2AErRP1FtG1b5Z46rAzWKA_aem_GNU4GdNBlBCWVS_u0acX7w,Grupo,ERROR,
183967399,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/KFnv00z4htX0GhuKpn6apx?fbclid=PAZXh0bgNhZW0CMTEAAaeZjDuJ40iFPTx1Yy_Sx2p-HqisThON_YjZb1MYjlDKUZ_xL7ZprihpmPcx0A_aem_C2-NhrqZRELqzHyTyulOpg,Grupo,ERROR,
601159975,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/EVHrvfODHevIK6nAqfe6JL,Grupo,ERROR,
764038065,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/JV86a7ozjh4DBDWXgED21z?fbclid=PAZXh0bgNhZW0CMTEAAaeS-TEbhkjmg2--yHvwcWeZc_K2RXt7w_Fthq2cuX5gfk9vYdezcPNN40Qn4w_aem_CvrUaIHzUQ7Ca9CIUxF2QA,Grupo,ERROR,
732472905,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/D23i3Aocfky8tC8oAxxUn3?mode=r_c,Grupo,ERROR,
115429420,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/IfyC3HjCdQS1Or9X1aB81O,Grupo,ERROR,
1585403964,Confirmado,MElIpro,Sim,"https://chat.whatsapp.com/EIAplurq7I2A0nd4ZcqWNj
https://chat.whatsapp.com/CHH2fXV2i2n1Yx3kfKMwYc",Grupo,ERROR,
1842769625,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/IftRu5fS2jK436z1a6yOQX,Grupo,ERROR,
279034933,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/CkBNImXVV4iFqvvYV7K0q7,Grupo,ERROR,
1184554804,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/DXLcCBjXRv4D73Jib8kmN1?mode=ac_t&fbclid=PAZXh0bgNhZW0CMTEAAae5b72rABlFt3dvXHiRYnRW-iCSMBElRW1uOXZqmlfoyyjRUbdf3YcyQUE9-g_aem_7B8LPmybyA0tDgFjJd2EYA,Grupo,ERROR,
420307218,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/CmQVtmZUSiSG0Ifqe65mmB?fbclid=PAZXh0bgNhZW0CMTEAAadjEboFPAd0-qwJiW2WhjI8U221mVF7vpvp--XmHahuzrFZ946ThYW7tjojAA_aem_-MLkd3FMQUpsphAQhz5kiA,Grupo,ERROR,
431214959,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/LkHeO0BnrHgB2TBJeQFHkd?fbclid=PAZXh0bgNhZW0CMTEAAaehzdN953FcdpJ-ZNL-MOg3xpsrgq9xtqvWBO9cGfDhsRVO52qC5NdCiQszmg_aem_f4cD466438-n9P1wfxTNMA,Grupo,ERROR,
91941491,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/BDfTy6zh8OsGCN4zWOfSzW?mode=r_c&fbclid=PAZXh0bgNhZW0CMTEAAae__io0myNa_OV_CUljrT9hxwIviD5wpS9Nj4Sgx_c5QNaTOh2e9W5pNGKEmA_aem_NOvHeazHETXU33ivgKNZcw,Grupo,ERROR,
6876244,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/B79euMqi7BE6hd6NeTv39z?mode=ac_c&fbclid=PAZXh0bgNhZW0CMTEAAafFyZCK1ozcN_U_ncc0UyCKvdZiGYWEAQB7f9loSUIO3ZaErIzv1gAq7Iz6Tg_aem_DtONkED5R0Xh8P469XNhEw,Grupo,ERROR,
1712443665,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/Jal8oRLgqLEJDxolTBLltW,Grupo,ERROR,
1777894146,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/DaZMY91iXS6GasYSOTdDPy?fbclid=PAZXh0bgNhZW0CMTEAAaeLeoriPn0-0hbf3vcOssOCzNO1IcCYo4f_NPmnqCZLEQv1FhPGCWIg7y5dFA_aem_7rvBQ3Az3QZWIh9BEc9Kcg,Grupo,ERROR,
127073909,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/DLUKao1JGH9CB4bKtsSUSt?fbclid=PAZXh0bgNhZW0CMTEAAafC9BQNM8PzlpzFSodwo_X-WaiSOWevuk1-Tz1GFRiXx3oGIPopqOYyhUTmiA_aem_0jw-o07MjClCKqv6Tvk3sQ,Grupo,ERROR,
1884853456,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/BwDGi4Xodd12JlOCMxAnpu?mode=ac_t,Grupo,ERROR,
1469409088,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/Jq8n4ykshp8JLyxxO9EegU?mode=ems_copy_t,Grupo,ERROR,
2336669810,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/JwliHvFksEiDSmhElwqP5W?fbclid=PAZXh0bgNhZW0CMTEAAafqpp_r3Cif4jSoPZrk-5hY4MHTDRKUfprhGT-_K1LljnA9AoIPcl3Ldxj6Ug_aem_6z5ceERhht5CslhW8dIF1Q,Grupo,ERROR,
1364804277,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/JwliHvFksEiDSmhElwqP5W?fbclid=PAZXh0bgNhZW0CMTEAAafqpp_r3Cif4jSoPZrk-5hY4MHTDRKUfprhGT-_K1LljnA9AoIPcl3Ldxj6Ug_aem_6z5ceERhht5CslhW8dIF1Q,Grupo,ERROR,
788763894,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/J35VKuP8EOLFtZaq2Hu2it?fbclid=PAZXh0bgNhZW0CMTEAAac1DEub0kufl5CnzTfhWxGfhywYwtK4yAdhWoN_gyKfcNytXU5EFC1uVxkdvw_aem_mb0Wss1twKAEcCihC5X0gA,Grupo,ERROR,
210962492,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/JwliHvFksEiDSmhElwqP5W?fbclid=PAZXh0bgNhZW0CMTEAAafqpp_r3Cif4jSoPZrk-5hY4MHTDRKUfprhGT-_K1LljnA9AoIPcl3Ldxj6Ug_aem_6z5ceERhht5CslhW8dIF1Q,Grupo,ERROR,
2662787671,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/J35VKuP8EOLFtZaq2Hu2it?fbclid=PAZXh0bgNhZW0CMTEAAac1DEub0kufl5CnzTfhWxGfhywYwtK4yAdhWoN_gyKfcNytXU5EFC1uVxkdvw_aem_mb0Wss1twKAEcCihC5X0gA,Grupo,ERROR,
751415749,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/I52E8CM6aBsCYPQwIsYinG,Grupo,ERROR,
238910194,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/FpExACiIrkOJDO4TPoqJjO,Grupo,ERROR,
209463598,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/BhqmU2xmZexKpoAV46f7eg,Grupo,ERROR,
1236298302,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/DEvLKnMXcn11I4VonM1GbH,Grupo,ERROR,
1342859483,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/K6CTXebMZ0eJMX8B8uIiA1,Grupo,ERROR,
1445776663,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/D5RX0sZReSDISIJG4WsZ38,Grupo,ERROR,
1207675246,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/DYL3yM8t1Qx5ZIRJR3PUh7?mode=ems_copy_t,Grupo,ERROR,
1422846329,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/Ihx4dPdJUYAAxEmbT1o0Q8,Grupo,ERROR,
76331531,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/LRjdSDkp9jd6OOLSCwY5Qm,Grupo,ERROR,
1249172900,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/Dq1JEvVMkAmJywEcvLbjB8,Grupo,ERROR,
1231576803,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/JWySm0bg2QjDJwYKymBRAr?mode=wwt,Grupo,ERROR,
1251879558,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/J5kJyOeNUjnAOla4kweuk4,Grupo,ERROR,
268850426,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/EtM3xhWp5wcFuqkVNdLOL1?mode=ac_t&fbclid=PAZXh0bgNhZW0CMTEAAcvKmLCoRYh1JrXVQa4GIsd0EnkbBnFBQ4AcdQWmNVlGTiH5r-fPAM9WgGJDw_aem_9ZENO9O-OpjiO-ebHt4fdA,Grupo,ERROR,
1426808500,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/IFJMvDHZc2AIYyGqQcEHqt,Grupo,ERROR,
251645009,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/GzuMpKwpGqy89P9YL4cu4x?fbclid=PAZXh0bgNhZW0CMTEAAadtVsUG-QmJI9FtehAWBo4gBDhfKLcva3fXquMK1HL2EKTrPPso_iZwcw83BA_aem_5eHhxYVaRpg-LB_H71RvZg,Grupo,ERROR,
263391604,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/Gw5saEcajBS8p7yf7rgDvf?mode=wwc,Grupo,ERROR,
199199140,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/DYO3GUfjbNi6ZLlYEBc0hG,Grupo,ERROR,
1461583629,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/Hsn9IVgrwTWBORxZBTmdSe?mode=wwt,Grupo,ERROR,
15665498,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/Hcb23EBqkdo3vYXuuyB8bB?fbclid=PAZXh0bgNhZW0CMTEAAadoR2nM9Yz5VIa_hKSRiNmCnEg4ichC7UL4Cd04m9S8RqZ6hB-s05pfYEyo6w_aem_-lESTKZnYboCxtyqP0CpvA,Grupo,ERROR,
1446287023,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/JEDsYEWz7z4IE3YJZrqqq1,Grupo,ERROR,
149518102,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/HedUmWn1r3VKHnlZEue8gB?mode=ems_copy_t,Grupo,ERROR,
1365706499,Pendente,top KAM Cross/Tech,Sim,"https://chat.whatsapp.com/GOV8P4YrmjZ3nlehN5jDBZ
https://chat.whatsapp.com/K6h8AUFY48X6r3bSRuN41P",Grupo,ERROR,
1451916544,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/JQvT3vKC2vj0CscIGMwjAG?mode=wwt,Grupo,ERROR,
1482183974,Pendente,top KAM Cross/Tech,Sim,https://chat.whatsapp.com/KbiC4HyAPgZ5c0B4YZtX5N,Grupo,ERROR,
